ticket_id,subject,description,channel,category,priority,created_at,customer_plan,sla_breached,escalated,support_sentiment
418,Page not loading properly,Page not loading properly. Great service so far. This issue is impacting my work.,web,Bug,Critical,2026-01-16 13:41:08,Free,0,0,Appreciative
419,Page not loading properly,Page not loading properly. Great service so far. This issue is impacting my work.,web,Bug,High,2026-02-03 14:41:08,Pro,0,0,Appreciative
420,App crashes on submit,App crashes on submit. I have faced this issue multiple times. This issue is impacting my work.,email,Bug,Critical,2026-01-28 14:41:08,Free,1,0,Frustrated
421,App crashes on submit,App crashes on submit. I am extremely disappointed. This issue is impacting my work.,chat,Bug,High,2026-01-30 23:41:08,Enterprise,0,1,Angry
422,Page not loading properly,Page not loading properly. This needs immediate attention. This issue is impacting my work.,web,Bug,High,2026-02-13 02:41:08,Free,0,0,Urgent
423,Page not loading properly,Page not loading properly. Please assist with this issue. This issue is impacting my work.,web,Bug,Critical,2026-01-23 12:41:08,Pro,1,0,Calm
424,Feature not working as expected,Feature not working as expected. This is blocking critical work. This issue is impacting my work.,email,Bug,Critical,2026-01-26 17:41:08,Enterprise,0,1,Urgent
425,Unexpected error occurred,Unexpected error occurred. Looking forward to your response. This issue is impacting my work.,web,Bug,High,2026-01-19 06:41:08,Free,0,0,Calm
426,Unexpected error occurred,Unexpected error occurred. This is blocking critical work. This issue is impacting my work.,chat,Bug,High,2026-01-30 11:41:08,Enterprise,0,1,Urgent
427,Page not loading properly,Page not loading properly. Please assist with this issue. This issue is impacting my work.,chat,Bug,High,2026-01-29 15:41:08,Free,0,0,Calm
428,App crashes on submit,App crashes on submit. This is very upsetting. This issue is impacting my work.,email,Bug,High,2026-01-22 06:41:08,Free,0,0,Angry
429,App crashes on submit,App crashes on submit. I have faced this issue multiple times. This issue is impacting my work.,web,Bug,Critical,2026-01-18 11:41:08,Enterprise,1,1,Frustrated
430,Unexpected error occurred,Unexpected error occurred. Not satisfied with the delay. This issue is impacting my work.,web,Bug,Critical,2026-01-20 10:41:08,Free,1,0,Frustrated
431,Feature not working as expected,Feature not working as expected. This is very upsetting. This issue is impacting my work.,chat,Bug,High,2026-01-25 14:41:08,Enterprise,0,1,Angry
432,App crashes on submit,App crashes on submit. Please resolve this urgently. This issue is impacting my work.,email,Bug,Critical,2026-01-16 16:41:08,Pro,1,0,Urgent
433,Page not loading properly,Page not loading properly. This is completely unacceptable. This issue is impacting my work.,email,Bug,High,2026-01-28 10:41:08,Enterprise,0,1,Angry
434,App crashes on submit,App crashes on submit. Please assist with this issue. This issue is impacting my work.,chat,Bug,High,2026-02-01 06:41:08,Pro,0,0,Calm
435,Page not loading properly,Page not loading properly. Kindly check and update. This issue is impacting my work.,email,Bug,Critical,2026-02-05 21:41:08,Pro,0,0,Calm
436,Unexpected error occurred,Unexpected error occurred. This is completely unacceptable. This issue is impacting my work.,email,Bug,Critical,2026-01-23 09:41:08,Enterprise,1,1,Angry
437,App crashes on submit,App crashes on submit. This needs immediate attention. This issue is impacting my work.,chat,Bug,Critical,2026-02-03 08:41:08,Pro,1,0,Urgent
438,App crashes on submit,App crashes on submit. This is completely unacceptable. This issue is impacting my work.,web,Bug,Critical,2026-01-20 15:41:08,Pro,1,0,Angry
439,Unexpected error occurred,Unexpected error occurred. Really appreciate your quick help. This issue is impacting my work.,web,Bug,High,2026-01-20 03:41:08,Enterprise,0,0,Appreciative
440,Page not loading properly,Page not loading properly. Looking forward to your response. This issue is impacting my work.,email,Bug,High,2026-02-01 14:41:08,Enterprise,0,0,Calm
441,App crashes on submit,App crashes on submit. This is completely unacceptable. This issue is impacting my work.,web,Bug,Critical,2026-02-04 07:41:08,Enterprise,1,1,Angry
442,Page not loading properly,Page not loading properly. Please resolve this urgently. This issue is impacting my work.,email,Bug,High,2026-02-05 08:41:08,Enterprise,0,1,Urgent
443,App crashes on submit,App crashes on submit. Not satisfied with the delay. This issue is impacting my work.,web,Bug,Critical,2026-01-29 11:41:08,Pro,1,0,Frustrated
444,App crashes on submit,App crashes on submit. Thank you for your continued support. This issue is impacting my work.,email,Bug,Critical,2026-01-26 09:41:08,Enterprise,1,1,Appreciative
445,Page not loading properly,Page not loading properly. I have faced this issue multiple times. This issue is impacting my work.,chat,Bug,Critical,2026-01-21 11:41:08,Pro,1,0,Frustrated
446,Feature not working as expected,Feature not working as expected. This is completely unacceptable. This issue is impacting my work.,email,Bug,High,2026-01-19 16:41:08,Free,0,0,Angry
447,App crashes on submit,App crashes on submit. This is getting frustrating. This issue is impacting my work.,chat,Bug,High,2026-02-02 21:41:08,Pro,0,0,Frustrated
448,App crashes on submit,App crashes on submit. Really appreciate your quick help. This issue is impacting my work.,chat,Bug,High,2026-01-30 02:41:08,Pro,0,0,Appreciative
449,App crashes on submit,App crashes on submit. Please assist with this issue. This issue is impacting my work.,web,Bug,Critical,2026-01-25 09:41:08,Enterprise,1,1,Calm
450,Unexpected error occurred,Unexpected error occurred. This is getting frustrating. This issue is impacting my work.,chat,Bug,High,2026-01-28 09:41:08,Pro,0,0,Frustrated
451,Unexpected error occurred,Unexpected error occurred. This is completely unacceptable. This issue is impacting my work.,chat,Bug,High,2026-01-26 11:41:08,Pro,0,0,Angry
452,Page not loading properly,Page not loading properly. Looking forward to your response. This issue is impacting my work.,email,Bug,High,2026-02-13 09:41:08,Free,0,0,Calm
453,Page not loading properly,Page not loading properly. This is getting frustrating. This issue is impacting my work.,chat,Bug,Critical,2026-01-23 14:41:08,Enterprise,1,1,Frustrated
454,Unexpected error occurred,Unexpected error occurred. Please assist with this issue. This issue is impacting my work.,email,Bug,High,2026-01-30 06:41:08,Enterprise,0,0,Calm
455,App crashes on submit,App crashes on submit. This is completely unacceptable. This issue is impacting my work.,chat,Bug,High,2026-02-07 16:41:08,Free,0,0,Angry
456,Feature not working as expected,Feature not working as expected. Please resolve this urgently. This issue is impacting my work.,chat,Bug,High,2026-01-31 05:41:08,Enterprise,0,1,Urgent
457,Unexpected error occurred,Unexpected error occurred. This is getting frustrating. This issue is impacting my work.,chat,Bug,Critical,2026-01-16 06:41:08,Pro,1,0,Frustrated
458,Page not loading properly,Page not loading properly. I am extremely disappointed. This issue is impacting my work.,web,Bug,Critical,2026-02-12 08:41:08,Pro,1,0,Angry
459,Page not loading properly,Page not loading properly. This needs immediate attention. This issue is impacting my work.,web,Bug,High,2026-01-19 10:41:08,Enterprise,0,1,Urgent
460,Feature not working as expected,Feature not working as expected. I am extremely disappointed. This issue is impacting my work.,chat,Bug,Critical,2026-01-28 00:41:08,Enterprise,1,1,Angry
461,Page not loading properly,Page not loading properly. Looking forward to your response. This issue is impacting my work.,email,Bug,High,2026-02-11 19:41:08,Pro,0,0,Calm
462,Unexpected error occurred,Unexpected error occurred. Thank you for your continued support. This issue is impacting my work.,email,Bug,High,2026-01-23 03:41:08,Free,0,0,Appreciative
463,Unexpected error occurred,Unexpected error occurred. Great service so far. This issue is impacting my work.,email,Bug,High,2026-01-16 22:41:08,Enterprise,0,0,Appreciative
464,Unexpected error occurred,Unexpected error occurred. This is getting frustrating. This issue is impacting my work.,web,Bug,High,2026-01-18 11:41:08,Pro,0,0,Frustrated
465,Unexpected error occurred,Unexpected error occurred. Thank you for your continued support. This issue is impacting my work.,web,Bug,Critical,2026-02-08 16:41:08,Enterprise,0,0,Appreciative
466,Feature not working as expected,Feature not working as expected. Really appreciate your quick help. This issue is impacting my work.,chat,Bug,High,2026-02-11 09:41:08,Free,0,0,Appreciative
467,Page not loading properly,Page not loading properly. Thank you for your continued support. This issue is impacting my work.,web,Bug,High,2026-02-13 00:41:08,Pro,0,0,Appreciative
468,Page not loading properly,Page not loading properly. I have faced this issue multiple times. This issue is impacting my work.,chat,Bug,High,2026-02-13 06:41:08,Free,0,0,Frustrated
469,Page not loading properly,Page not loading properly. Kindly check and update. This issue is impacting my work.,email,Bug,Critical,2026-01-21 13:41:08,Pro,1,0,Calm
470,App crashes on submit,App crashes on submit. I am extremely disappointed. This issue is impacting my work.,email,Bug,Critical,2026-01-20 21:41:08,Free,0,0,Angry
471,Feature not working as expected,Feature not working as expected. This is completely unacceptable. This issue is impacting my work.,email,Bug,Critical,2026-01-26 05:41:08,Enterprise,1,1,Angry
472,Unexpected error occurred,Unexpected error occurred. This is getting frustrating. This issue is impacting my work.,web,Bug,High,2026-01-31 16:41:08,Enterprise,0,0,Frustrated
473,App crashes on submit,App crashes on submit. Not satisfied with the delay. This issue is impacting my work.,web,Bug,Critical,2026-01-23 16:41:08,Free,1,0,Frustrated
474,Feature not working as expected,Feature not working as expected. I have faced this issue multiple times. This issue is impacting my work.,email,Bug,High,2026-02-03 05:41:08,Pro,0,0,Frustrated
475,App crashes on submit,App crashes on submit. I am extremely disappointed. This issue is impacting my work.,chat,Bug,High,2026-02-05 12:41:08,Free,0,0,Angry
476,App crashes on submit,App crashes on submit. I am extremely disappointed. This issue is impacting my work.,web,Bug,High,2026-02-11 22:41:08,Free,0,0,Angry
477,Feature not working as expected,Feature not working as expected. This needs immediate attention. This issue is impacting my work.,chat,Bug,Critical,2026-02-01 17:41:08,Pro,1,0,Urgent
478,Feature not working as expected,Feature not working as expected. Great service so far. This issue is impacting my work.,email,Bug,High,2026-02-11 09:41:08,Pro,0,0,Appreciative
479,Unexpected error occurred,Unexpected error occurred. Looking forward to your response. This issue is impacting my work.,email,Bug,Critical,2026-02-03 05:41:08,Free,0,0,Calm
480,Page not loading properly,Page not loading properly. Kindly check and update. This issue is impacting my work.,chat,Bug,High,2026-01-24 19:41:08,Enterprise,0,0,Calm
481,App crashes on submit,App crashes on submit. This is blocking critical work. This issue is impacting my work.,web,Bug,High,2026-02-08 09:41:08,Pro,0,0,Urgent
482,App crashes on submit,App crashes on submit. This is completely unacceptable. This issue is impacting my work.,chat,Bug,High,2026-01-26 11:41:08,Enterprise,0,1,Angry
483,Unexpected error occurred,Unexpected error occurred. I am extremely disappointed. This issue is impacting my work.,email,Bug,High,2026-01-31 16:41:08,Free,0,0,Angry
